скорость ПП колеса,скорость ПЛ колеса,заданный момент двигателя,реализованный момент двигателя,ток Фазной Обмотки,ток Обмотки Возбуждения,температура тягового двигателя,температура инвертора,скорость двигателя,мощность двигателя,напряжение ТАБ высокое ,ток батареи ТАБ,time
4.07,3.99,9.0,7.81,15.23,3.84,42.5,35.0,803.88,0.01,351.2,-4.3,15:35:10.306654
3.94,4.01,9.0,7.81,15.23,3.84,42.5,35.0,792.42,0.01,351.2,-4.3,15:35:10.790455
4.01,4.15,8.0,7.81,15.23,3.84,42.5,35.0,796.33,0.01,351.2,-4.3,15:35:11.238438
3.99,4.07,10.0,9.38,20.31,3.84,42.5,35.0,795.38,0.01,351.2,-4.3,15:35:11.675014
4.08,4.15,10.0,9.38,20.31,4.94,42.5,35.0,819.79,0.01,351.0,-6.0,15:35:12.113811
4.19,4.16,9.0,8.59,15.23,4.94,42.5,35.0,824.52,0.01,351.0,-6.0,15:35:12.553797
4.19,4.04,9.0,8.59,15.23,4.94,42.5,35.0,824.25,0.01,351.0,-6.0,15:35:12.990896
4.15,4.03,9.0,7.81,15.23,3.84,42.5,35.0,811.23,0.01,351.0,-6.0,15:35:13.472414
4.24,4.05,8.81,7.81,15.23,4.94,42.5,35.0,822.66,0.01,351.0,-6.0,15:35:13.910944
4.11,4.12,9.0,7.81,15.23,3.84,42.5,35.0,819.4,0.01,351.0,-6.0,15:35:14.347397
4.03,4.06,8.0,7.81,15.23,3.84,42.5,35.0,806.28,0.01,351.0,-6.0,15:35:14.785200
3.96,4.01,8.0,7.81,15.23,4.94,42.5,35.0,805.84,0.01,351.0,-6.0,15:35:15.223351
4.03,3.99,10.0,9.38,20.31,3.84,42.5,35.0,791.81,0.01,351.0,-6.0,15:35:15.659902
4.14,4.15,9.0,9.38,20.31,4.94,42.5,35.0,808.2,0.01,351.0,-6.0,15:35:16.094485
4.14,4.18,9.0,8.59,15.23,3.84,42.5,35.0,808.2,0.01,351.0,-6.0,15:35:16.623296
4.12,4.04,9.0,8.59,15.23,3.84,42.5,35.0,812.02,0.01,351.0,-6.0,15:35:17.058090
4.2,4.08,8.0,7.81,15.23,3.84,42.5,35.0,817.21,0.01,351.0,-6.0,15:35:17.497090
4.14,4.13,9.0,8.59,15.23,3.84,42.5,35.0,820.54,0.01,351.0,-6.0,15:35:17.934066
4.22,4.1,8.0,7.81,15.23,4.94,42.5,35.0,822.61,0.01,351.0,-6.0,15:35:18.372754
4.11,4.19,9.0,8.59,15.23,3.84,42.5,35.0,830.62,0.01,351.0,-6.0,15:35:18.808492
4.27,4.19,8.0,7.81,15.23,3.84,42.5,35.0,839.19,0.01,351.0,-6.0,15:35:19.289684
4.24,4.26,7.0,6.25,15.23,3.84,42.5,35.0,837.83,0.01,351.0,-6.0,15:35:19.728305
4.18,4.28,7.0,6.25,15.23,3.43,42.5,35.0,833.98,0.01,351.1,-5.0,15:35:20.168698
4.11,4.13,7.0,6.25,15.23,3.84,42.5,35.0,822.49,0.01,351.1,-5.0,15:35:20.602890
4.1,4.1,6.0,6.25,10.16,3.43,42.5,35.0,807.58,0.01,351.1,-5.0,15:35:21.071459
3.93,4.05,7.0,6.25,15.23,3.84,42.5,35.0,799.94,0.01,351.1,-5.0,15:35:21.506034
4.0,4.04,6.0,6.25,15.23,3.43,42.5,35.0,796.05,0.01,351.1,-5.0,15:35:21.942436
3.99,3.99,6.0,5.47,10.16,3.43,42.5,35.0,792.9,0.01,351.2,-5.0,15:35:22.379155
3.93,3.96,7.0,6.25,15.23,3.84,42.5,35.0,789.04,0.01,351.2,-5.0,15:35:22.828254
3.92,3.97,6.99,6.25,10.16,3.84,42.5,35.0,782.25,0.01,351.2,-5.0,15:35:23.263756
3.9,4.02,7.0,6.25,15.23,3.43,42.5,35.0,782.31,0.01,351.2,-5.0,15:35:23.713032
4.01,4.02,6.0,6.25,15.23,3.43,42.5,35.0,786.7,0.01,351.2,-5.0,15:35:24.180591
4.01,4.03,6.0,5.47,10.16,3.43,42.5,35.0,798.0,0.01,351.2,-5.0,15:35:24.614849
4.1,4.1,6.0,6.25,10.16,3.43,42.5,35.0,806.12,0.01,351.2,-5.0,15:35:25.052213
4.08,4.1,5.0,4.69,10.16,3.29,42.5,35.0,806.23,0.0,351.2,-5.0,15:35:25.561850
3.87,4.01,6.0,4.69,10.16,3.29,42.5,35.0,792.17,0.0,351.2,-5.0,15:35:25.997468
3.98,3.96,6.0,4.69,10.16,2.61,42.5,35.0,786.8,0.0,351.2,-5.0,15:35:26.432158
3.9,3.9,5.0,4.69,10.16,3.29,42.5,35.0,778.78,0.0,351.2,-5.0,15:35:26.865179
3.84,3.84,6.0,5.47,10.16,3.43,42.5,35.0,766.52,0.01,351.2,-5.0,15:35:27.298635
3.9,3.88,6.0,5.47,10.16,3.43,42.5,35.0,767.04,0.01,351.2,-5.0,15:35:27.736438
3.87,3.89,6.0,5.47,10.16,3.43,42.5,35.0,763.78,0.01,351.2,-5.0,15:35:28.172820
3.65,3.78,6.0,5.47,10.16,3.43,42.5,35.0,751.66,0.01,351.2,-5.0,15:35:28.607518
3.73,3.89,8.0,7.81,15.23,3.84,42.5,35.0,739.91,0.01,351.2,-5.0,15:35:29.042172
3.78,3.82,8.0,7.81,15.23,4.94,42.5,35.0,747.38,0.01,351.2,-5.0,15:35:29.479709
3.83,3.84,7.0,6.25,15.23,3.84,42.5,35.0,757.04,0.01,351.2,-5.0,15:35:29.916077
3.71,3.9,7.0,6.25,15.23,3.84,42.5,35.0,762.8,0.01,351.2,-4.9,15:35:30.351624
3.83,3.87,6.0,6.25,15.23,3.43,42.5,35.0,760.03,0.01,351.2,-4.9,15:35:30.785908
3.87,3.92,6.0,5.47,10.16,3.43,42.5,35.0,760.24,0.01,351.2,-4.9,15:35:31.222934
3.65,3.65,7.0,6.25,15.23,3.43,42.5,35.0,720.29,0.01,351.2,-4.9,15:35:31.658912
3.63,3.58,7.0,6.25,15.23,3.43,42.5,35.0,723.86,0.01,351.2,-4.8,15:35:32.095818
3.77,3.82,7.0,7.81,15.23,3.84,42.5,35.0,728.44,0.01,351.2,-4.8,15:35:32.531450
3.71,3.83,7.0,6.25,15.23,3.84,42.5,35.0,735.87,0.01,351.2,-4.8,15:35:32.969252
3.7,3.71,7.0,6.25,15.23,3.84,42.5,35.0,734.4,0.01,351.2,-5.3,15:35:33.405735
3.66,3.69,7.0,6.25,15.23,3.43,42.5,35.0,733.27,0.01,351.2,-5.3,15:35:33.839923
3.81,3.68,7.0,6.25,15.23,3.43,42.5,35.0,735.79,0.01,351.2,-5.3,15:35:34.277442
3.66,3.65,8.0,7.81,15.23,3.84,42.5,35.0,737.62,0.01,351.2,-5.3,15:35:34.714391
3.64,3.66,8.0,6.25,15.23,3.84,42.5,35.0,717.8,0.01,351.2,-5.3,15:35:35.198037
3.68,3.65,8.18,6.25,15.23,4.94,42.5,35.0,721.2,0.01,351.2,-5.3,15:35:35.680612
3.67,3.71,8.0,7.81,15.23,3.84,42.5,35.0,733.72,0.01,351.2,-5.1,15:35:36.129533
3.74,3.84,7.0,6.25,15.23,3.84,42.5,35.0,741.01,0.01,351.2,-5.1,15:35:36.574324
3.72,3.76,6.0,5.47,10.16,3.43,42.5,35.0,741.69,0.01,351.2,-5.1,15:35:36.998057
3.6,3.64,7.0,6.25,15.23,3.43,42.5,35.0,725.96,0.01,351.3,-5.0,15:35:37.435832
3.63,3.6,6.0,5.47,10.16,3.43,42.5,35.0,714.8,0.0,351.3,-5.0,15:35:37.874638
3.55,3.64,6.0,6.25,15.23,3.43,42.5,35.0,715.91,0.01,351.3,-5.0,15:35:38.308876
3.57,3.67,7.0,6.25,10.16,3.43,42.5,35.0,711.03,0.01,351.3,-5.0,15:35:38.757550
3.48,3.58,7.0,6.25,15.23,3.43,42.5,35.0,706.45,0.01,351.3,-5.0,15:35:39.196019
3.67,3.59,7.0,6.25,15.23,3.84,42.5,35.0,714.32,0.01,351.3,-5.0,15:35:39.634912
3.57,3.74,8.0,7.81,15.23,3.84,42.5,35.0,718.81,0.01,351.3,-5.0,15:35:40.071834
3.57,3.71,7.0,6.25,15.23,3.84,42.5,35.0,717.99,0.01,351.3,-5.0,15:35:40.616176
3.68,3.74,7.0,6.25,15.23,3.84,42.5,35.0,733.06,0.01,351.3,-5.0,15:35:41.057203
3.66,3.73,7.27,6.25,15.23,3.84,42.5,35.0,738.95,0.01,351.3,-5.0,15:35:41.493777
3.66,3.77,7.0,6.25,15.23,3.84,42.5,35.0,757.34,0.01,351.3,-5.0,15:35:41.979405
3.85,3.77,7.0,6.25,15.23,3.84,43.75,35.0,764.15,0.01,351.3,-5.0,15:35:42.462799
3.82,3.87,6.0,5.47,10.16,3.43,43.75,35.0,764.96,0.01,351.3,-5.0,15:35:42.898130
3.86,3.82,6.0,5.47,10.16,3.29,42.5,35.0,758.07,0.01,351.3,-5.0,15:35:43.337313
3.83,3.77,5.0,4.69,10.16,3.29,42.5,35.0,753.39,0.0,351.3,-5.0,15:35:43.772147
3.72,3.65,6.0,5.47,10.16,3.43,42.5,35.0,737.52,0.0,351.3,-5.0,15:35:44.208676
3.63,3.7,6.0,5.47,10.16,3.43,42.5,35.0,733.82,0.0,351.3,-5.0,15:35:44.646764
3.6,3.69,6.0,5.47,10.16,3.29,42.5,35.0,727.56,0.0,351.3,-5.0,15:35:45.082498
3.75,3.73,6.0,5.47,10.16,3.43,42.5,35.0,729.93,0.0,351.3,-5.0,15:35:45.522560
3.73,3.78,6.0,5.47,10.16,3.43,42.5,35.0,736.57,0.01,351.3,-5.0,15:35:45.958673
3.64,3.78,5.0,5.47,10.16,3.43,42.5,35.0,734.71,0.01,351.3,-5.0,15:35:46.395419
3.58,3.58,6.0,5.47,10.16,3.29,42.5,35.0,713.03,0.0,351.3,-5.0,15:35:46.843178
3.6,3.58,6.0,5.47,10.16,3.43,42.5,35.0,707.84,0.0,351.3,-5.0,15:35:47.279946
3.61,3.62,5.0,5.47,10.16,3.43,42.5,35.0,705.56,0.0,351.3,-5.0,15:35:47.716500
3.48,3.52,5.0,4.69,10.16,2.61,42.5,35.0,695.42,0.0,351.4,-4.2,15:35:48.150385
3.33,3.38,-1.44,0.0,0.0,1.65,42.5,35.0,625.48,0.0,351.4,-4.2,15:35:48.635384
2.54,2.63,-1.0,0.0,5.08,2.2,43.75,35.0,531.81,-0.0,351.4,-4.2,15:35:49.116785
2.01,2.05,5.57,3.12,5.08,1.65,43.75,35.0,496.28,0.0,351.4,-4.2,15:35:49.551420
1.99,2.05,5.57,9.38,15.23,3.84,43.75,35.0,408.81,0.0,351.4,-4.3,15:35:50.050115
2.1,2.31,10.0,9.38,20.31,4.94,43.75,35.0,433.99,0.01,351.4,-4.3,15:35:50.488041
2.34,2.45,11.0,10.16,20.31,4.94,43.75,35.0,471.14,0.01,351.4,-4.3,15:35:50.926114
2.62,2.64,11.0,10.16,20.31,4.94,42.5,35.0,499.36,0.01,351.3,-5.3,15:35:51.367384
2.85,2.77,10.0,9.38,20.31,4.94,42.5,35.0,549.32,0.01,351.3,-5.3,15:35:51.789176
2.9,2.92,12.0,11.72,20.31,4.94,42.5,35.0,566.39,0.01,351.2,-5.6,15:35:52.216345
3.31,3.21,14.0,13.28,25.39,5.49,42.5,35.0,631.26,0.01,351.2,-5.6,15:35:52.654825
3.55,3.57,13.12,12.5,25.39,5.49,42.5,35.0,696.6,0.01,351.2,-5.6,15:35:53.076325
3.88,3.99,13.84,12.5,25.39,5.08,42.5,35.0,759.51,0.01,351.2,-5.6,15:35:53.498013
4.04,4.08,12.03,11.72,20.31,5.08,42.5,35.0,801.95,0.01,351.2,-5.6,15:35:53.937316
4.24,4.26,12.0,11.72,20.31,5.08,42.5,35.0,842.75,0.01,351.2,-5.6,15:35:54.361581
4.49,4.56,9.0,8.59,15.23,4.94,42.5,35.0,888.58,0.01,351.2,-5.6,15:35:54.782849
4.58,4.62,8.0,7.81,15.23,3.84,41.25,35.0,900.0,0.01,351.0,-5.9,15:35:55.204952
4.67,4.61,7.0,6.25,15.23,3.84,41.25,35.0,902.82,0.01,351.0,-5.9,15:35:55.652844
4.42,4.39,0.0,0.0,0.0,1.65,42.5,35.0,843.07,0.0,351.0,-5.9,15:35:56.091369
3.83,3.7,0.0,0.0,0.0,1.65,42.5,35.0,799.97,0.0,351.0,-5.9,15:35:56.530380
3.25,3.21,5.0,4.69,10.16,2.2,42.5,35.0,674.97,0.0,351.0,-5.9,15:35:56.966595
2.98,2.99,8.0,7.03,15.23,3.43,43.75,35.0,616.46,0.01,351.0,-5.9,15:35:57.404286
3.13,3.05,12.0,10.16,20.31,4.94,43.75,35.0,618.59,0.01,351.0,-5.9,15:35:57.841771
3.33,3.28,12.0,11.72,20.31,5.08,42.5,35.0,642.67,0.01,351.0,-5.9,15:35:58.263501
3.52,3.57,12.0,11.72,20.31,5.08,42.5,35.0,694.21,0.01,351.0,-5.9,15:35:58.700179
3.69,3.7,10.0,10.16,20.31,4.94,42.5,35.0,729.97,0.01,351.0,-5.9,15:35:59.136036
3.69,3.78,10.0,9.38,20.31,3.84,42.5,35.0,736.32,0.01,351.0,-5.9,15:35:59.575069
3.81,3.84,8.81,7.81,15.23,4.94,42.5,35.0,755.01,0.01,351.0,-5.9,15:36:00.012772
3.69,3.93,7.0,7.81,15.23,3.84,42.5,35.0,756.53,0.01,351.0,-5.9,15:36:00.449215
3.58,3.77,6.0,5.47,10.16,3.43,42.5,35.0,729.39,0.0,351.0,-5.9,15:36:00.883956
3.46,3.64,7.0,6.25,15.23,3.43,42.5,35.0,702.66,0.01,351.0,-5.9,15:36:01.321343
3.42,3.69,7.0,6.25,15.23,3.84,42.5,35.0,709.98,0.01,351.0,-5.9,15:36:01.758341
3.45,3.6,7.0,6.25,10.16,3.84,43.75,35.0,699.18,0.01,351.0,-5.9,15:36:02.194635
3.46,3.7,10.0,9.38,15.23,3.84,43.75,35.0,717.98,0.01,351.0,-5.9,15:36:02.633243
3.67,4.1,9.0,8.59,15.23,3.84,42.5,35.0,750.94,0.01,351.0,-5.9,15:36:03.070984
3.77,4.12,9.0,8.59,15.23,3.84,42.5,35.0,776.62,0.01,351.0,-5.9,15:36:03.507936
3.75,4.23,9.0,8.59,15.23,3.84,42.5,35.0,797.22,0.01,351.0,-5.9,15:36:03.947990
3.93,4.45,9.0,8.59,15.23,4.94,42.5,35.0,814.99,0.01,351.0,-5.9,15:36:04.388323
4.09,4.71,10.0,9.38,20.31,4.94,42.5,35.0,850.78,0.01,351.0,-5.9,15:36:04.827139
4.27,4.74,9.0,8.59,15.23,4.94,42.5,35.0,883.41,0.01,351.0,-5.9,15:36:05.264345
4.3,4.94,9.0,8.59,15.23,4.94,42.5,35.0,913.62,0.01,351.0,-5.9,15:36:05.702456
4.59,4.99,7.0,6.25,15.23,3.84,42.5,35.0,926.96,0.01,351.0,-5.9,15:36:06.141797
4.57,5.01,6.0,5.47,10.16,3.43,42.5,35.0,951.16,0.01,351.0,-5.9,15:36:06.577899
4.5,4.97,7.0,6.25,15.23,3.84,42.5,35.0,941.16,0.01,351.0,-5.9,15:36:07.014371
4.52,4.99,7.0,6.25,15.23,3.43,42.5,35.0,952.27,0.01,351.1,-5.5,15:36:07.451670
4.55,5.03,7.0,6.25,15.23,3.43,42.5,35.0,935.55,0.01,351.1,-5.5,15:36:07.875748
4.25,4.87,8.0,7.81,15.23,4.94,42.5,35.0,922.08,0.01,351.1,-5.5,15:36:08.309217
3.99,4.64,9.3,9.38,15.23,4.94,42.5,35.0,867.38,0.01,351.1,-5.5,15:36:08.747292
3.9,4.64,11.0,10.16,20.31,4.94,42.5,35.0,837.62,0.01,351.1,-5.5,15:36:09.187764
4.01,4.5,11.69,10.16,20.31,3.84,42.5,35.0,835.39,0.01,351.1,-5.5,15:36:09.656927
4.18,4.54,12.0,11.72,20.31,5.08,42.5,35.0,860.64,0.01,351.1,-5.5,15:36:10.093764
3.95,4.25,14.0,12.5,25.39,5.08,42.5,35.0,843.57,0.01,351.1,-5.5,15:36:10.530918
4.2,4.28,14.0,12.5,25.39,5.49,42.5,35.0,850.76,0.01,351.1,-5.5,15:36:11.029894
4.52,4.57,15.0,14.84,25.39,5.49,42.5,35.0,896.41,0.02,350.6,-8.6,15:36:11.465572
4.84,4.84,14.0,13.28,25.39,5.49,42.5,35.0,960.18,0.02,350.6,-8.6,15:36:11.902065
4.99,5.07,13.0,13.28,25.39,5.49,41.25,35.0,979.97,0.02,350.6,-8.6,15:36:12.369187
4.96,5.19,12.0,11.72,20.31,5.49,41.25,35.0,998.92,0.01,350.6,-8.6,15:36:12.805488
4.99,5.27,11.03,11.72,20.31,5.49,41.25,35.0,1005.73,0.01,350.6,-8.6,15:36:13.240967
5.07,5.35,12.0,11.72,20.31,5.08,41.25,35.0,1023.97,0.02,350.6,-8.6,15:36:13.677655
5.3,5.48,12.0,11.72,20.31,5.08,41.25,35.0,1046.69,0.02,350.6,-8.6,15:36:14.116690
5.16,5.46,11.0,10.16,20.31,5.08,41.25,35.0,1071.85,0.01,350.6,-8.6,15:36:14.552388
5.12,5.42,12.0,10.94,20.31,4.94,41.25,35.0,1046.89,0.01,350.6,-8.6,15:36:14.988745
5.22,5.47,12.0,11.72,20.31,5.08,42.5,35.0,1059.19,0.02,350.6,-8.6,15:36:15.436761
5.15,5.63,12.0,11.72,20.31,5.08,42.5,35.0,1062.66,0.02,350.6,-8.6,15:36:15.874081
5.21,5.64,11.75,10.16,20.31,4.94,41.25,35.0,1056.4,0.01,350.6,-8.6,15:36:16.310495
5.14,5.49,12.0,11.72,20.31,5.08,41.25,35.0,1045.32,0.02,350.6,-8.6,15:36:16.746574
5.09,5.41,12.0,11.72,20.31,5.08,42.5,35.0,1052.32,0.02,350.6,-8.6,15:36:17.243430
5.14,5.42,12.0,11.72,20.31,5.08,42.5,35.0,1039.84,0.02,350.6,-8.6,15:36:17.679512
5.18,5.38,13.0,11.72,20.31,5.08,41.25,35.0,1043.21,0.02,350.6,-8.6,15:36:18.147695
5.25,5.44,12.0,11.72,20.31,5.08,41.25,35.0,1071.07,0.02,350.6,-8.6,15:36:18.692140
5.33,5.42,12.0,11.72,20.31,5.08,41.25,35.0,1062.57,0.02,350.4,-9.1,15:36:19.159072
5.38,5.39,12.0,11.72,20.31,5.08,41.25,35.0,1072.13,0.02,350.4,-9.1,15:36:19.593724
5.44,5.56,12.0,11.72,20.31,5.08,41.25,35.0,1080.56,0.02,350.4,-9.1,15:36:20.028007
5.42,5.69,11.0,10.16,20.31,4.94,42.5,35.0,1101.68,0.01,350.4,-9.1,15:36:20.464446
5.58,5.75,10.0,10.16,20.31,4.94,42.5,35.0,1126.39,0.01,350.4,-9.1,15:36:20.901056
5.55,5.87,9.0,9.38,20.31,4.94,42.5,35.0,1125.58,0.01,350.4,-7.9,15:36:21.338012
5.47,5.79,9.0,8.59,15.23,3.84,42.5,35.0,1114.28,0.01,350.4,-7.9,15:36:21.774579
5.38,5.63,8.0,7.81,15.23,3.84,42.5,35.0,1095.94,0.01,350.4,-7.9,15:36:22.210311
5.37,5.7,7.0,7.81,15.23,3.84,42.5,35.0,1098.86,0.01,350.4,-7.9,15:36:22.646055
5.17,5.41,7.0,6.25,15.23,3.84,42.5,35.0,1065.67,0.01,350.4,-7.9,15:36:23.082560
5.16,5.35,7.0,6.25,15.23,3.43,42.5,35.0,1044.97,0.01,350.4,-7.9,15:36:23.520025
5.01,5.19,7.0,6.25,15.23,3.84,42.5,35.0,1010.29,0.01,350.4,-7.9,15:36:24.019889
4.84,4.91,8.0,6.25,15.23,3.84,42.5,35.0,980.13,0.01,350.4,-7.9,15:36:24.455494
4.71,4.84,8.15,7.81,15.23,3.84,42.5,35.0,944.51,0.01,350.4,-7.9,15:36:24.893386
4.63,4.92,9.0,8.59,15.23,4.94,42.5,35.0,940.3,0.01,350.4,-7.9,15:36:25.327905
4.65,4.77,10.0,9.38,20.31,3.84,42.5,35.0,935.82,0.01,350.4,-7.9,15:36:25.762421
4.72,4.73,10.0,9.38,20.31,3.84,42.5,35.0,944.57,0.01,350.6,-7.2,15:36:26.200144
4.65,4.65,10.0,9.38,20.31,4.94,42.5,35.0,933.33,0.01,350.6,-7.2,15:36:26.635854
4.67,4.7,9.0,8.59,15.23,4.94,42.5,35.0,924.17,0.01,350.6,-7.2,15:36:27.087976
4.68,4.64,10.0,9.38,20.31,3.84,42.5,35.0,913.37,0.01,350.6,-7.2,15:36:27.524639
4.66,4.55,9.0,8.59,15.23,3.84,42.5,35.0,912.83,0.01,350.6,-7.2,15:36:27.961956
4.59,4.54,9.0,8.59,15.23,3.84,42.5,35.0,908.39,0.01,350.7,-6.5,15:36:28.373538
4.55,4.58,7.69,6.25,15.23,3.84,42.5,35.0,900.41,0.01,350.7,-6.5,15:36:28.815116
4.54,4.54,8.0,7.81,15.23,3.84,42.5,35.0,897.21,0.01,350.8,-5.8,15:36:29.257524
4.47,4.49,8.0,8.59,15.23,4.94,42.5,35.0,891.03,0.01,350.8,-5.8,15:36:29.739184
4.4,4.33,6.0,5.47,10.16,3.43,42.5,35.0,871.52,0.01,350.8,-5.8,15:36:30.179338
4.3,4.3,7.0,6.25,15.23,3.84,42.5,35.0,853.28,0.01,350.8,-5.8,15:36:30.613833
4.22,4.14,6.0,6.25,15.23,3.84,42.5,35.0,834.87,0.01,350.8,-5.8,15:36:31.050349
3.86,3.9,-1.53,0.0,15.23,1.65,42.5,35.0,702.57,-0.0,350.8,-5.8,15:36:31.565160
3.14,3.24,0.0,0.0,0.0,0.14,42.5,35.0,674.21,0.0,350.8,-5.8,15:36:31.998013
2.7,2.66,1.0,0.78,5.08,1.65,43.75,35.0,535.56,0.0,350.8,-5.8,15:36:32.438360
2.36,2.32,7.0,6.25,10.16,3.29,43.75,35.0,545.5,0.0,350.8,-5.8,15:36:32.878577
2.19,2.27,10.0,9.38,20.31,4.94,43.75,35.0,445.62,0.0,350.8,-5.8,15:36:33.313627
2.31,2.36,9.0,9.38,15.23,3.84,43.75,35.0,460.96,0.01,350.8,-5.8,15:36:33.753481
2.23,2.56,10.0,9.38,20.31,4.94,43.75,35.0,473.15,0.01,350.8,-5.8,15:36:34.188372
2.42,2.42,10.0,8.59,15.23,4.94,43.75,35.0,480.52,0.01,350.8,-5.8,15:36:34.669831
2.42,2.52,9.0,8.59,15.23,3.84,42.5,35.0,487.3,0.01,350.8,-5.8,15:36:35.107677
2.48,2.47,11.0,10.16,20.31,4.94,42.5,35.0,493.77,0.01,350.8,-5.8,15:36:35.541807
2.46,2.5,10.0,9.38,20.31,4.94,42.5,35.0,493.44,0.01,350.8,-5.8,15:36:35.979494
2.53,2.53,9.0,9.38,20.31,4.94,42.5,35.0,499.62,0.01,350.8,-5.8,15:36:36.418515
2.46,2.52,9.0,9.38,20.31,4.94,42.5,35.0,482.12,0.01,350.8,-5.8,15:36:36.857563
1.89,1.9,-6.0,-5.47,10.16,3.29,42.5,35.0,344.72,-0.0,351.2,-1.9,15:36:37.286167
1.1,1.12,-3.0,-2.34,5.08,3.29,42.5,35.0,295.67,-0.0,351.2,-1.9,15:36:37.724473
0.61,0.51,-1.0,-0.78,5.08,2.2,43.75,35.0,203.05,-0.0,351.2,-1.9,15:36:38.161304
0.36,0.18,-0.3,0.0,0.0,0.14,43.75,35.0,140.16,0.0,351.2,-1.9,15:36:38.596120
0.15,0.0,0.0,0.0,0.0,0.0,43.75,35.0,137.94,0.0,351.2,-1.9,15:36:39.029719
0.0,0.0,0.0,0.0,0.0,0.0,43.75,35.0,39.46,0.0,351.2,-1.9,15:36:39.463136
0.0,0.0,0.0,0.0,0.0,0.0,43.75,35.0,0.5,0.0,351.2,-1.9,15:36:39.899067
0.0,0.0,0.0,0.0,0.0,0.0,45.0,35.0,0.0,0.0,351.2,-1.9,15:36:40.351015
0.0,0.0,0.0,0.0,0.0,0.0,45.0,35.0,0.0,0.0,351.2,-1.9,15:36:40.786484
0.0,0.0,0.0,0.0,0.0,0.0,45.0,35.0,0.0,0.0,351.2,-1.9,15:36:41.269481
0.0,0.0,0.0,0.0,0.0,0.0,45.0,35.0,0.0,0.0,351.2,-1.9,15:36:41.704157
0.0,0.0,1.0,0.0,0.0,0.0,45.0,35.0,0.0,0.0,351.2,-1.9,15:36:42.143260
0.0,0.0,3.85,3.12,10.16,1.78,45.0,35.0,0.0,0.0,351.6,-2.0,15:36:42.583404
0.0,0.0,4.0,3.91,10.16,3.84,45.0,35.0,19.71,0.0,351.6,-2.0,15:36:43.081499
0.0,0.0,1.0,0.78,5.08,2.2,45.0,35.0,26.23,0.0,351.5,-2.6,15:36:43.580223
0.0,0.15,2.0,1.56,5.08,2.61,45.0,35.0,26.32,0.0,351.5,-2.6,15:36:44.030680
0.0,0.0,2.0,1.56,5.08,3.29,43.75,35.0,2.64,0.0,351.5,-2.6,15:36:44.466685
0.0,0.0,2.0,1.56,5.08,3.29,43.75,35.0,0.0,0.0,351.5,-2.6,15:36:44.950808
0.0,0.0,2.0,1.56,5.08,3.29,43.75,35.0,0.0,0.0,351.6,-2.4,15:36:45.389043
0.0,0.0,11.73,9.38,20.31,4.94,43.75,35.0,0.0,0.0,351.6,-2.4,15:36:45.826038
0.0,0.0,20.0,18.75,45.7,9.88,43.75,35.0,0.0,0.0,351.6,-2.4,15:36:46.265069
0.0,0.0,23.0,21.09,50.78,9.88,43.75,35.0,0.0,0.0,351.6,-2.4,15:36:46.764289
0.0,0.0,28.0,26.56,66.02,11.67,43.75,35.0,0.09,0.0,350.9,-7.9,15:36:47.198545
0.76,0.0,28.0,27.34,50.78,11.53,43.75,35.0,160.4,0.01,350.9,-7.9,15:36:47.666017
1.76,2.03,10.0,10.16,20.31,5.49,42.5,35.0,319.98,0.0,350.9,-7.9,15:36:48.102712
1.89,1.91,9.0,8.59,15.23,4.94,42.5,35.0,319.98,0.0,350.9,-7.9,15:36:48.558149
1.75,1.78,9.15,8.59,15.23,3.84,42.5,35.0,354.44,0.0,350.9,-7.9,15:36:48.992583
1.57,1.55,0.0,0.0,0.0,1.65,42.5,35.0,289.13,0.0,350.9,-7.9,15:36:49.430052
0.85,0.95,-2.0,-1.56,5.08,2.2,42.5,35.0,223.69,-0.0,350.9,-7.9,15:36:49.869650
0.47,0.56,0.0,0.0,0.0,1.65,43.75,35.0,143.78,0.0,350.9,-7.9,15:36:50.307348
0.15,0.15,0.0,0.0,0.0,0.14,43.75,35.0,138.72,0.0,350.9,-7.9,15:36:50.745450
0.0,0.0,0.0,0.0,0.0,0.0,43.75,35.0,106.78,0.0,350.9,-7.9,15:36:51.165240
0.0,0.0,0.0,0.0,0.0,0.0,43.75,35.0,1.41,0.0,350.9,-7.9,15:36:51.604606
0.0,0.0,0.0,0.0,0.0,0.0,43.75,35.0,0.0,0.0,350.9,-7.9,15:36:52.058908
0.0,0.0,0.0,0.0,0.0,0.0,45.0,35.0,0.0,0.0,350.9,-7.9,15:36:52.506901
0.0,0.0,0.0,0.0,0.0,0.0,45.0,35.0,0.0,0.0,350.9,-7.9,15:36:52.943340
0.0,0.0,0.0,0.0,0.0,0.0,45.0,35.0,0.0,0.0,351.7,-1.9,15:36:53.379033
0.0,0.0,0.0,0.0,0.0,0.0,45.0,35.0,0.0,0.0,351.7,-1.9,15:36:53.813434
0.0,0.0,0.0,0.0,0.0,0.0,45.0,35.0,0.0,0.0,351.7,-1.9,15:36:54.249010
0.0,0.0,0.0,0.0,0.0,0.0,45.0,35.0,0.0,0.0,351.7,-1.9,15:36:54.684420
0.0,0.0,0.0,0.0,0.0,0.0,45.0,35.0,0.0,0.0,351.7,-1.9,15:36:55.120126
0.0,0.0,0.0,0.0,0.0,0.0,45.0,35.0,0.0,0.0,351.7,-1.9,15:36:55.569326
